,block_timestamp,symbol,deposit_amount,loan_amount,repay_amount,withdraw_amount,APR,deposite_volume,borrow_volume,repay_volume,withdraw_volume,utilization_rate,net_flow,liquidity_delta,debt_outstanding,apr_change,chain,lending_protocol,pool
237,2025-04-27,WETH,0.0,0.051034888446042,0.014920421761025884,0.03873513276565313,14.186507678982327,0.0,1.0,1.0,2.0,1.0,-0.03873513276565313,-0.07484959945066924,-587068.1082950074,14.186507678982327,Ethereum,radiant,WETH
238,2025-04-27,wstETH,0.0,0.0,0.0,0.016239102827860015,0.0,0.0,0.0,0.0,1.0,,-0.016239102827860015,-0.016239102827860015,-587068.1082950074,-14.186507678982327,Ethereum,radiant,wstETH
239,2025-04-28,MakerDAO,0.0,0.0,0.0,42.745713246106675,0.0,0.0,0.0,0.0,1.0,,-42.745713246106675,-42.745713246106675,-587068.1082950074,0.0,Ethereum,radiant,MakerDAO
240,2025-04-28,Rocket Pool ETH,0.0,0.0,0.0,0.009883362937839278,0.0,0.0,0.0,0.0,1.0,,-0.009883362937839278,-0.009883362937839278,-587068.1082950074,0.0,Ethereum,radiant,Rocket Pool ETH
241,2025-04-28,USDC,0.0,0.0,0.0,188.925886,0.0,0.0,0.0,0.0,2.0,,-188.925886,-188.925886,-587068.1082950074,0.0,Ethereum,radiant,USDC
242,2025-04-28,USDT,0.0,0.0,0.0,18.637688,0.0,0.0,0.0,0.0,1.0,,-18.637688,-18.637688,-587068.1082950074,0.0,Ethereum,radiant,USDT
243,2025-04-28,WBTC,0.0,0.0,0.0,0.00022374,0.0,0.0,0.0,0.0,1.0,,-0.00022374,-0.00022374,-587068.1082950074,0.0,Ethereum,radiant,WBTC
244,2025-04-28,WETH,0.15250957118472686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.15250957118472686,0.15250957118472686,-587068.1082950074,0.0,Ethereum,radiant,WETH
245,2025-04-28,wstETH,0.0,0.0,0.0,0.0636335375049167,0.0,0.0,0.0,0.0,2.0,,-0.0636335375049167,-0.0636335375049167,-587068.1082950074,0.0,Ethereum,radiant,wstETH
246,2025-04-29,WBTC,0.0,0.0,0.0,0.00109872,0.0,0.0,0.0,0.0,1.0,,-0.00109872,-0.00109872,-587068.1082950074,0.0,Ethereum,radiant,WBTC
247,2025-04-29,WETH,3.9627503939328834,3.0085892131909437,0.0,0.0,14.179216626933995,14.0,14.0,0.0,0.0,0.43156543544608644,3.9627503939328834,0.9541611807419397,-587065.0997057941,14.179216626933995,Ethereum,radiant,WETH
248,2025-05-01,MakerDAO,240.55285970122267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,240.55285970122267,240.55285970122267,-587065.0997057941,-14.179216626933995,Ethereum,radiant,MakerDAO
249,2025-05-01,WBTC,1.089357e-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.089357e-12,1.089357e-12,-587065.0997057941,0.0,Ethereum,radiant,WBTC
250,2025-05-01,WETH,0.0,0.05457205691728275,0.0,0.0,14.183666151120422,0.0,1.0,0.0,0.0,1.0,0.0,-0.05457205691728275,-587065.0451337373,14.183666151120422,Ethereum,radiant,WETH
251,2025-05-02,MakerDAO,200.93632832993228,0.0,0.0,88.89838215618005,0.0,1.0,0.0,0.0,1.0,0.0,112.03794617375223,112.03794617375223,-587065.0451337373,-14.183666151120422,Ethereum,radiant,MakerDAO
252,2025-05-02,WETH,0.05371735645436042,0.0002,0.0,1.432500096134853,14.20659966512295,2.0,1.0,0.0,2.0,0.0037093806735368157,-1.3787827396804926,-1.3789827396804926,-587065.0449337373,14.20659966512295,Ethereum,radiant,WETH
253,2025-05-02,wstETH,0.0,0.0,0.0,0.000264006207337163,0.0,0.0,0.0,0.0,1.0,,-0.000264006207337163,-0.000264006207337163,-587065.0449337373,-14.20659966512295,Ethereum,radiant,wstETH
254,2025-05-03,MakerDAO,17290.85080243503,6000.0,0.0,0.0,13.031003527757509,1.0,1.0,0.0,0.0,0.25761188592443807,17290.85080243503,11290.85080243503,-581065.0449337373,13.031003527757509,Ethereum,radiant,MakerDAO
255,2025-05-03,USDC,0.0,4.416340792e-09,0.0,10005.0,11.892416854186298,0.0,1.0,0.0,1.0,1.0,-10005.0,-10005.000000004417,-581065.0449337328,-1.1385866735712113,Ethereum,radiant,USDC
256,2025-05-03,USDT,0.0,4e-09,0.0,0.0,12.67578507584195,0.0,1.0,0.0,0.0,1.0,0.0,-4e-09,-581065.0449337289,0.7833682216556532,Ethereum,radiant,USDT
257,2025-05-03,WETH,0.1786271505056653,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,-0.02137284949433471,-0.02137284949433471,-581065.0449337289,-12.67578507584195,Ethereum,radiant,WETH
258,2025-05-03,wstETH,0.0,0.0,0.0,0.14891933624774284,0.0,0.0,0.0,0.0,1.0,,-0.14891933624774284,-0.14891933624774284,-581065.0449337289,0.0,Ethereum,radiant,wstETH
259,2025-05-04,MakerDAO,0.0,1781.8862355109804,0.0,0.0,13.835343836144416,0.0,2.0,0.0,0.0,1.0,0.0,-1781.8862355109804,-579283.158698218,13.835343836144416,Ethereum,radiant,MakerDAO
260,2025-05-04,USDC,0.0,0.0,1030.82436,327.65831,0.0,0.0,0.0,1.0,2.0,,-327.65831,703.16605,-580313.9830582179,-13.835343836144416,Ethereum,radiant,USDC
261,2025-05-04,USDT,0.0,0.0,1000.0,224.33311400000002,0.0,0.0,0.0,1.0,2.0,,-224.33311400000002,775.666886,-581313.9830582179,0.0,Ethereum,radiant,USDT
262,2025-05-04,WETH,0.4349192939229368,0.00847999999541122,0.0,0.13226060299132958,14.232314066178242,3.0,1.0,0.0,2.0,0.01912497406225643,0.30265869093160724,0.29417869093619603,-581313.974578218,14.232314066178242,Ethereum,radiant,WETH
263,2025-05-05,MakerDAO,12501.981249853061,12394.542694091797,10000.0,10000.0,29.744815255041086,13.0,12.0,1.0,1.0,0.49784229806532104,2501.981249853061,107.43855576126225,-578919.4318841262,15.512501188862844,Ethereum,radiant,MakerDAO
264,2025-05-05,Rocket Pool ETH,0.050938004564406496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.050938004564406496,0.050938004564406496,-578919.4318841262,-29.744815255041086,Ethereum,radiant,Rocket Pool ETH
265,2025-05-05,USDC,1.3169201599e-08,1.3169201599e-08,22511.006992,22511.006992,11.751518630053651,12.0,12.0,1.0,1.0,0.5,-22511.00699198683,0.0,-601430.438876113,11.751518630053651,Ethereum,radiant,USDC
266,2025-05-05,USDT,2.7314764e-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7314764e-11,2.7314764e-11,-601430.438876113,-11.751518630053651,Ethereum,radiant,USDT
267,2025-05-05,WETH,0.0,0.0,0.0,0.03047075302161122,0.0,0.0,0.0,0.0,1.0,,-0.03047075302161122,-0.03047075302161122,-601430.438876113,0.0,Ethereum,radiant,WETH
268,2025-05-05,wUSDR,0.051572503999390534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.051572503999390534,0.051572503999390534,-601430.438876113,0.0,Ethereum,radiant,wUSDR
269,2025-05-05,wstETH,0.046,0.046,0.0,0.0,10.67021982811408,1.0,1.0,0.0,0.0,0.5,0.046,0.0,-601430.3928761131,10.67021982811408,Ethereum,radiant,wstETH
270,2025-05-06,USDC,0.0,0.0,0.0,12520.0,0.0,0.0,0.0,0.0,1.0,,-12520.0,-12520.0,-601430.3928761131,-10.67021982811408,Ethereum,radiant,USDC
271,2025-05-06,WETH,0.09324963064286526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09324963064286526,0.09324963064286526,-601430.3928761131,0.0,Ethereum,radiant,WETH
272,2025-05-06,wstETH,0.0,0.0,0.0,0.07773335858468698,0.0,0.0,0.0,0.0,1.0,,-0.07773335858468698,-0.07773335858468698,-601430.3928761131,0.0,Ethereum,radiant,wstETH
273,2025-05-07,MakerDAO,0.0,0.0,0.0,0.3324103612814975,0.0,0.0,0.0,0.0,1.0,,-0.3324103612814975,-0.3324103612814975,-601430.3928761131,0.0,Ethereum,radiant,MakerDAO
274,2025-05-07,Rocket Pool ETH,0.0,0.0,0.0,7.9216885728773e-05,0.0,0.0,0.0,0.0,1.0,,-7.9216885728773e-05,-7.9216885728773e-05,-601430.3928761131,0.0,Ethereum,radiant,Rocket Pool ETH
275,2025-05-08,USDC,0.0,0.0,0.0,15792.365168,0.0,0.0,0.0,0.0,1.0,,-15792.365168,-15792.365168,-601430.3928761131,0.0,Ethereum,radiant,USDC
276,2025-05-08,USDT,1.592858674e-09,0.0,14276.857952,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.592858674e-09,14276.857952001594,-615707.250828113,0.0,Ethereum,radiant,USDT
277,2025-05-08,WETH,0.0,0.0,0.0,0.9588484486328811,0.0,0.0,0.0,0.0,1.0,,-0.9588484486328811,-0.9588484486328811,-615707.250828113,0.0,Ethereum,radiant,WETH
278,2025-05-08,wstETH,0.0,0.0,44.007180761930975,44.1,0.0,0.0,0.0,1.0,1.0,,-44.1,-0.09281923806902626,-615751.258008875,0.0,Ethereum,radiant,wstETH
279,2025-05-09,MakerDAO,35629.164295978655,15938.264780163505,0.0,0.0,25.877715263738832,3.0,1.0,0.0,0.0,0.30907619529819447,35629.164295978655,19690.899515815152,-599812.9932287114,25.877715263738832,Ethereum,radiant,MakerDAO
280,2025-05-09,USDC,3e-08,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3e-08,3e-08,-599812.9932287114,-25.877715263738832,Ethereum,radiant,USDC
281,2025-05-09,WETH,0.0,0.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.24,-599813.2332287114,0.0,Ethereum,radiant,WETH
282,2025-05-09,wstETH,15.888631122071022,15.88863112207102,0.0,0.0,8.986014354643094,8.0,8.0,0.0,0.0,0.49999999999999994,15.888631122071022,1.7763568394002505e-15,-599797.3445975893,8.986014354643094,Ethereum,radiant,wstETH
283,2025-05-10,Rocket Pool ETH,0.0,0.0,0.0,0.04334807419985536,0.0,0.0,0.0,0.0,1.0,,-0.04334807419985536,-0.04334807419985536,-599797.3445975893,-8.986014354643094,Ethereum,radiant,Rocket Pool ETH
284,2025-05-10,USDC,3.903799452e-08,2.9040994519999998e-08,0.0,0.0,11.623193919176117,13.0,12.0,0.0,0.0,0.4265779343893736,3.903799452e-08,9.997e-09,-599797.3445975604,11.623193919176117,Ethereum,radiant,USDC
285,2025-05-10,USDT,5.0752907352e-08,3.7755907352000004e-08,0.0,0.0,10.794251386189869,13.0,12.0,0.0,0.0,0.42657793439294234,5.0752907352e-08,1.2996999999999994e-08,-599797.3445975226,-0.8289425329862485,Ethereum,radiant,USDT
286,2025-05-10,WBTC,2.12202e-13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.12202e-13,2.12202e-13,-599797.3445975226,-10.794251386189869,Ethereum,radiant,WBTC
287,2025-05-10,WETH,0.04900330301169687,0.080640591035928,0.0,0.4652031982794324,14.254551244752475,1.0,1.0,0.0,1.0,0.6220161128938673,-0.41619989526773554,-0.4968404863036635,-599797.2639569317,14.254551244752475,Ethereum,radiant,WETH
288,2025-05-11,USDC,1e-08,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,1.0,0.0,-2999.99999999,-2999.99999999,-599797.2639569317,-14.254551244752475,Ethereum,radiant,USDC
289,2025-05-11,WBTC,0.0,0.0,0.0,0.00218249,0.0,0.0,0.0,0.0,1.0,,-0.00218249,-0.00218249,-599797.2639569317,0.0,Ethereum,radiant,WBTC
290,2025-05-11,WETH,0.708228612664207,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.708228612664207,0.708228612664207,-599797.2639569317,0.0,Ethereum,radiant,WETH
291,2025-05-11,wstETH,7.5232553366004,9.5232553366004,0.0,0.0,9.665979355007385,1.0,2.0,0.0,0.0,0.5586630319348652,7.5232553366004,-2.0,-599787.7407015951,9.665979355007385,Ethereum,radiant,wstETH
292,2025-05-12,USDC,0.0,0.0,0.0,209.252794,0.0,0.0,0.0,0.0,2.0,,-209.252794,-209.252794,-599787.7407015951,-9.665979355007385,Ethereum,radiant,USDC
293,2025-05-12,WETH,0.04149077713907408,0.0864721530375045,0.0,0.0,14.249128710929964,1.0,1.0,0.0,0.0,0.6757594009310343,0.04149077713907408,-0.04498137589843042,-599787.654229442,14.249128710929964,Ethereum,radiant,WETH
294,2025-05-12,wUSDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,-599787.654229442,-14.249128710929964,Ethereum,radiant,wUSDR
295,2025-05-13,LINK,38.6780007021783,13.0,0.0,0.0,7.469075020535356,2.0,1.0,0.0,0.0,0.2515577194040332,38.6780007021783,25.678000702178302,-599774.654229442,7.469075020535356,Ethereum,radiant,LINK
296,2025-05-13,WETH,0.48,0.0345622846817835,0.0,0.0,14.252238709553245,1.0,1.0,0.0,0.0,0.06716832094127842,0.48,0.44543771531821647,-599774.6196671573,6.783163689017889,Ethereum,radiant,WETH
297,2025-05-13,rsETH,527.9341293789462,228.68823797202376,0.0,0.0,9.626126747670382,2.0,1.0,0.0,0.0,0.3022488467697433,527.9341293789462,299.2458914069224,-599545.9314291853,-4.626111961882863,Ethereum,radiant,rsETH
298,2025-05-14,MakerDAO,0.0,0.0,0.0,1455.0116759125542,0.0,0.0,0.0,0.0,2.0,,-1455.0116759125542,-1455.0116759125542,-599545.9314291853,-9.626126747670382,Ethereum,radiant,MakerDAO
299,2025-05-14,Rocket Pool ETH,0.0,0.0,0.0,0.010219049923718446,0.0,0.0,0.0,0.0,1.0,,-0.010219049923718446,-0.010219049923718446,-599545.9314291853,0.0,Ethereum,radiant,Rocket Pool ETH
300,2025-05-14,USDC,5.341358615e-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.341358615e-09,5.341358615e-09,-599545.9314291853,0.0,Ethereum,radiant,USDC
301,2025-05-14,rsETH,6264.170993740165,2484.84013051476,0.0,0.0,111.35647492931982,15.0,11.0,0.0,0.0,0.28401382684564497,6264.170993740165,3779.3308632254048,-597061.0912986705,111.35647492931982,Ethereum,radiant,rsETH
302,2025-05-15,LINK,54.15135506717626,34.531355067176264,0.0,0.0,35.35355020725062,8.0,7.0,0.0,0.0,0.3893809178233497,54.15135506717626,19.619999999999997,-597026.5599436034,-76.0029247220692,Ethereum,radiant,LINK
303,2025-05-15,MakerDAO,980.3699909799989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,980.3699909799989,980.3699909799989,-597026.5599436034,-35.35355020725062,Ethereum,radiant,MakerDAO
304,2025-05-15,USDC,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,1.0,,-8000.0,-8000.0,-597026.5599436034,0.0,Ethereum,radiant,USDC
305,2025-05-15,WETH,0.0,0.0799208921232225,0.0,0.0,14.237412295685054,0.0,1.0,0.0,0.0,1.0,0.0,-0.0799208921232225,-597026.4800227112,14.237412295685054,Ethereum,radiant,WETH
306,2025-05-15,rsETH,4078.5767546323273,4078.5767546323273,0.0,0.0,310.0,1.0,1.0,1.0,1.0,0.5,4078.5767546323273,0.0,-592947.9032680789,295.76258770431497,Ethereum,radiant,rsETH
307,2025-05-15,wUSDR,5.630588445715531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.630588445715531,5.630588445715531,-592947.9032680789,-310.0,Ethereum,radiant,wUSDR
308,2025-05-16,MakerDAO,25075.756515211546,16442.542021782603,4316.553636279316,0.0,13.234993511889405,9.0,8.0,1.0,0.0,0.3960312103621435,25075.756515211546,12949.76812970826,-580821.9148825756,13.234993511889405,Ethereum,radiant,MakerDAO
309,2025-05-16,USDC,3.9065947002e-08,3.2307845557e-08,0.0,0.0,11.4402447837642,14.0,13.0,0.0,0.0,0.4526569823271369,3.9065947002e-08,6.758101444999998e-09,-580821.9148825433,-1.7947487281252048,Ethereum,radiant,USDC
310,2025-05-16,USDT,0.0,5e-09,0.0,0.0,11.25634182442489,0.0,1.0,0.0,0.0,1.0,0.0,-5e-09,-580821.9148825383,-0.18390295933931,Ethereum,radiant,USDT
311,2025-05-16,WETH,0.01,0.03186555355976212,0.0,0.0,14.2403318110843,1.0,1.0,0.0,0.0,0.7611401462606907,0.01,-0.02186555355976212,-580821.8830169847,2.9839899866594095,Ethereum,radiant,WETH
312,2025-05-16,rsETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-580821.8830169847,-14.2403318110843,Ethereum,radiant,rsETH
313,2025-05-16,wstETH,12.988337659036223,9.662234124454715,0.0,0.0,10.098092690616115,13.0,12.0,0.0,0.0,0.426577934403277,12.988337659036223,3.3261035345815078,-580812.2207828602,10.098092690616115,Ethereum,radiant,wstETH
314,2025-05-17,LINK,855.8718156015387,431.2602906015388,200.0,200.0,30.209783834146183,8.0,7.0,2.0,2.0,0.3350551886035361,655.8718156015387,424.61152500000003,-580580.9604922587,20.111691143530066,Ethereum,radiant,LINK
315,2025-05-17,MakerDAO,6200.0,5953.991461767934,13939.236158841373,23637.325824716423,12.038854413172844,1.0,2.0,2.0,4.0,0.4898795165766769,-17437.325824716423,-9452.081127642985,-588566.2051893321,-18.170929420973337,Ethereum,radiant,MakerDAO
316,2025-05-17,USDC,0.0,0.0,0.0,4772.276678,0.0,0.0,0.0,0.0,2.0,,-4772.276678,-4772.276678,-588566.2051893321,-12.038854413172844,Ethereum,radiant,USDC
317,2025-05-17,USDT,0.0,0.0,0.0,420.511314,0.0,0.0,0.0,0.0,1.0,,-420.511314,-420.511314,-588566.2051893321,0.0,Ethereum,radiant,USDT
318,2025-05-17,WETH,1.1,0.0,0.0,0.001766657470952598,0.0,1.0,0.0,0.0,1.0,0.0,1.0982333425290476,1.0982333425290476,-588566.2051893321,0.0,Ethereum,radiant,WETH
319,2025-05-17,rsETH,1988.070691,2000.0,0.0,0.0,122.03812720122515,2.0,1.0,2.0,2.0,0.501495624065406,1988.070691,-11.929309000000103,-586566.2051893321,122.03812720122515,Ethereum,radiant,rsETH
320,2025-05-17,wUSDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,-586566.2051893321,-122.03812720122515,Ethereum,radiant,wUSDR
321,2025-05-17,wstETH,0.0,0.0,7.771974040587628,6.505850000000001,0.0,0.0,0.0,3.0,2.0,,-6.505850000000001,1.266124040587627,-586573.9771633727,0.0,Ethereum,radiant,wstETH
322,2025-05-18,MakerDAO,7000.0,7000.0,0.0,0.0,14.61601826403369,1.0,1.0,0.0,0.0,0.5,7000.0,0.0,-579573.9771633727,14.61601826403369,Ethereum,radiant,MakerDAO
323,2025-05-18,USDC,2.205457e-12,0.0,0.0,0.551365,0.0,3.0,0.0,0.0,1.0,0.0,-0.5513649999977945,-0.5513649999977945,-579573.9771633727,-14.61601826403369,Ethereum,radiant,USDC
324,2025-05-18,USDT,1e-12,0.0,0.0,0.31,0.0,1.0,0.0,0.0,1.0,0.0,-0.309999999999,-0.309999999999,-579573.9771633727,0.0,Ethereum,radiant,USDT
325,2025-05-18,WBTC,0.0,0.0,0.26,0.35020984,0.0,0.0,0.0,1.0,1.0,,-0.35020984,-0.09020983999999999,-579574.2371633727,0.0,Ethereum,radiant,WBTC
326,2025-05-18,WETH,0.08903218761000001,0.012750893551688017,0.0,0.0,14.18669618924053,3.0,3.0,0.0,0.0,0.12527517742789218,0.08903218761000001,0.076281294058312,-579574.2244124791,14.18669618924053,Ethereum,radiant,WETH
327,2025-05-18,rsETH,15493.178367614746,15493.178367614746,0.0,0.0,222.1143613637797,12.0,12.0,2.0,2.0,0.5,15493.178367614746,0.0,-564081.0460448643,207.92766517453916,Ethereum,radiant,rsETH
328,2025-05-18,wUSDR,2.716708299229598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.716708299229598,2.716708299229598,-564081.0460448643,-222.1143613637797,Ethereum,radiant,wUSDR
329,2025-05-18,wstETH,12.923091210196686,6.971930265426636,0.0,0.0,9.950873122299656,14.0,12.0,0.0,0.0,0.35043592558917813,12.923091210196686,5.95116094477005,-564074.0741145989,9.950873122299656,Ethereum,radiant,wstETH
330,2025-05-19,LINK,0.0,0.0,34.62985067103163,54.21575380235674,0.0,0.0,0.0,1.0,1.0,,-54.21575380235674,-19.585903131325104,-564108.70396527,-9.950873122299656,Ethereum,radiant,LINK
331,2025-05-19,WBTC,0.0,0.0,0.0,0.00122231,0.0,0.0,0.0,0.0,1.0,,-0.00122231,-0.00122231,-564108.70396527,0.0,Ethereum,radiant,WBTC
332,2025-05-19,WETH,0.051835539487294253,0.0,0.0,0.031651567519478306,0.0,1.0,0.0,0.0,1.0,0.0,0.020183971967815947,0.020183971967815947,-564108.70396527,0.0,Ethereum,radiant,WETH
333,2025-05-19,wstETH,9.622592480850434,9.622592480850434,0.0,0.0,10.302999625545388,12.0,12.0,0.0,0.0,0.5,9.622592480850434,0.0,-564099.0813727891,10.302999625545388,Ethereum,radiant,wstETH
334,2025-05-20,WETH,0.019791375058889386,0.013381317933253445,10.0,10.019011238340367,14.055066286003818,14.0,13.0,1.0,2.0,0.4033835280247792,-9.999219863281478,-0.012601181214732193,-564109.0679914712,3.7520666604584303,Ethereum,radiant,WETH
335,2025-05-20,rsETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,-564109.0679914712,-14.055066286003818,Ethereum,radiant,rsETH
336,2025-05-21,PYUSD,0.005620726359409118,0.000702301632381867,0.0,0.0,2.7766345386470532,2.0,1.0,0.0,0.0,0.111070460749762,0.005620726359409118,0.004918424727027251,-564109.0672891695,2.7766345386470532,Ethereum,radiant,PYUSD
337,2025-05-21,UNI,1784.02206246429,1076.6011383747518,0.0,0.0,81.1840715389699,10.0,8.0,1.0,1.0,0.3763519564754201,1784.02206246429,707.4209240895382,-563032.4661507948,78.40743700032284,Ethereum,radiant,UNI
338,2025-05-21,USDC,4.0914350406e-08,3.2915741583e-08,72900.36292399999,85900.36292399999,11.508687469609209,26.0,24.0,2.0,4.0,0.4458309707633053,-85900.36292395907,-12999.999999991996,-635932.8290747618,-69.67538406936069,Ethereum,radiant,USDC
339,2025-05-21,rETH,1252.9310539388323,182.0,0.0,0.0,1.6341681320478776,2.0,1.0,0.0,0.0,0.12683536222901914,1252.9310539388323,1070.9310539388323,-635750.8290747618,-9.874519337561331,Ethereum,radiant,rETH
340,2025-05-21,wstETH,6.692808424341258,6.692808424341258,5.5,0.0,10.199918848994242,12.0,12.0,1.0,0.0,0.5,6.692808424341258,5.500000000000001,-635749.6362663375,8.565750716946365,Ethereum,radiant,wstETH
341,2025-05-22,USDC,0.0,2e-08,0.0,0.0,12.494886864111624,0.0,1.0,0.0,0.0,1.0,0.0,-2e-08,-635749.6362663175,2.294968015117382,Ethereum,radiant,USDC
342,2025-05-22,USDT,0.0,1.462719594e-09,0.0,1597.553121,11.421377014047222,0.0,1.0,0.0,1.0,1.0,-1597.553121,-1597.5531210014626,-635749.6362663159,-1.0735098500644025,Ethereum,radiant,USDT
343,2025-05-23,PYUSD,0.01690798067861205,0.008296512958770246,0.0,0.0,8.685008140110872,5.0,4.0,0.0,0.0,0.3291680078216366,0.01690798067861205,0.008611467719841805,-635749.6279698029,-2.7363688739363496,Ethereum,radiant,PYUSD
344,2025-05-23,USDC,0.0,1.2146990079e-08,0.0,0.0,13.11161768512849,0.0,1.0,0.0,0.0,1.0,0.0,-1.2146990079e-08,-635749.6279697908,4.426609545017618,Ethereum,radiant,USDC
345,2025-05-23,WETH,39.04970943927765,32.00391201590484,0.04088901888346898,0.0,14.079233054445687,13.0,22.0,1.0,0.0,0.45041915331636556,39.04970943927765,7.08668644225628,-635717.6649467938,0.9676153693171976,Ethereum,radiant,WETH
346,2025-05-23,rETH,25310.788318415736,17310.788318415736,0.0,0.0,6.7600851762103416,45.0,40.0,0.0,0.0,0.4061508204146677,25310.788318415736,8000.0,-618406.876628378,-7.319147878235346,Ethereum,radiant,rETH
347,2025-05-23,rsETH,18714.912831783295,8714.912831783295,0.0,0.0,71.09348598232607,16.0,12.0,0.0,0.0,0.31771666866110626,18714.912831783295,10000.0,-609691.9637965948,64.33340080611573,Ethereum,radiant,rsETH
348,2025-05-23,wstETH,0.0,0.0,4.5,3.0,0.0,0.0,0.0,1.0,1.0,,-3.0,1.5,-609696.4637965948,-71.09348598232607,Ethereum,radiant,wstETH
349,2025-05-24,LINK,42.29763913651335,42.29763913651335,0.0,0.0,9.175864402919421,1.0,1.0,0.0,0.0,0.5,42.29763913651335,0.0,-609654.1661574582,9.175864402919421,Ethereum,radiant,LINK
350,2025-05-24,MakerDAO,1271.815307943909,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,1.0,0.0,271.8153079439089,271.8153079439089,-609654.1661574582,-9.175864402919421,Ethereum,radiant,MakerDAO
351,2025-05-24,PYUSD,0.19403982467275138,0.12403982467275136,0.0,0.0,36.702701019215894,9.0,8.0,2.0,1.0,0.3899646674283695,0.19403982467275138,0.07000000000000002,-609654.0421176335,36.702701019215894,Ethereum,radiant,PYUSD
352,2025-05-24,UNI,734.7597782893504,394.80763828935045,0.0,0.0,13.633388201068668,3.0,2.0,1.0,1.0,0.3495210932032429,734.7597782893504,339.95213999999993,-609259.2344793441,-23.069312818147225,Ethereum,radiant,UNI
353,2025-05-24,USDC,5.0564801714e-08,4.3567301714e-08,0.0,0.0,13.060266757482038,25.0,24.0,0.0,0.0,0.46283149029304194,5.0564801714e-08,6.9975e-09,-609259.2344793006,-0.5731214435866292,Ethereum,radiant,USDC
354,2025-05-24,WETH,1.0,0.04782902657353981,16.772998597408495,19.209104219828777,14.011327116285294,1.0,1.0,2.0,3.0,0.04564583091379272,-18.209104219828777,-1.48393464899382,-609275.9596488714,0.9510603588032556,Ethereum,radiant,WETH
355,2025-05-24,rsETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,-609275.9596488714,-14.011327116285294,Ethereum,radiant,rsETH
356,2025-05-24,wUSDR,1.2997223824009496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2997223824009496,1.2997223824009496,-609275.9596488714,0.0,Ethereum,radiant,wUSDR
357,2025-05-25,MakerDAO,0.0,0.0,0.0,87.34968684204371,0.0,0.0,0.0,0.0,1.0,,-87.34968684204371,-87.34968684204371,-609275.9596488714,0.0,Ethereum,radiant,MakerDAO
358,2025-05-25,UNI,4722.887436350755,2887.437556267438,0.0,0.0,99.36958318807233,9.0,7.0,2.0,2.0,0.3794105454193052,4722.887436350755,1835.4498800833167,-606388.522092604,99.36958318807233,Ethereum,radiant,UNI
359,2025-05-25,WETH,11.818229400895943,13.190289399305245,0.0,0.0,14.054742035756538,15.0,16.0,0.0,0.0,0.527431852509359,11.818229400895943,-1.372059998409302,-606375.3318032046,-85.3148411523158,Ethereum,radiant,WETH
360,2025-05-25,rsETH,156198.8377571106,116198.8377571106,0.0,0.0,140.72472897567215,26.0,24.0,0.0,1.0,0.42657793440327707,156198.8377571106,40000.0,-490176.494046094,126.66998693991562,Ethereum,radiant,rsETH
361,2025-05-25,wUSDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,-490176.494046094,-140.72472897567215,Ethereum,radiant,wUSDR
362,2025-05-26,MakerDAO,0.0,0.0,0.0,51.857471296998085,0.0,0.0,0.0,0.0,6.0,,-51.857471296998085,-51.857471296998085,-490176.494046094,0.0,Ethereum,radiant,MakerDAO
